Age,Min,Gls,Ast,npxG,xAG,Sh,SoT,Cmp,Att,KP,PPA,CrsPA,PrgP,Touches,PrgC,Succ,Dis,Rec,Tkl,Int,Blocks,Clr,Recov,Won,CrdY,CrdR,Fls,Fld,Off,Crs,value,days_missed,games_missed,height,Club_Rank,Country_Rank,Pos_FW,Pos_MF,foot_left,foot_right
27.0,356.0,2.0,1.0,1.0,0.4,9.0,5.0,167.0,191.0,7.0,5.0,0.0,14.0,218.0,10.0,2.0,2.0,178.0,2.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,150000.0,106.0,18.0,173.0,10,10,False,True,False,True
29.0,924.0,0.0,0.0,1.6,0.0,14.0,0.0,222.0,310.0,6.0,8.0,2.0,24.0,430.0,10.0,6.0,12.0,300.0,14.0,4.0,4.0,22.0,30.0,38.0,0.0,0.0,10.0,0.0,2.0,10.0,700000.0,18.0,2.0,188.0,95,13,True,False,True,False
31.0,356.0,0.0,0.0,0.0,0.1,0.0,0.0,196.0,223.0,1.0,3.0,1.0,9.0,279.0,3.0,2.0,1.0,172.0,7.0,5.0,3.0,31.0,10.0,6.0,1.0,0.0,2.0,0.0,1.0,9.0,2200000.0,171.0,28.0,183.0,198,4,False,False,True,False
23.0,356.0,2.0,1.0,1.6,1.1,14.0,4.0,75.0,96.0,7.0,4.0,0.0,7.0,137.0,6.0,3.0,2.0,110.0,4.0,0.0,3.0,1.0,8.0,19.0,0.0,0.0,9.0,0.0,2.0,0.0,15000000.0,312.0,60.0,185.0,25,40,False,True,False,False
25.0,1398.0,4.0,4.0,3.0,1.4,40.0,16.0,274.0,352.0,24.0,12.0,0.0,36.0,568.0,30.0,24.0,48.0,526.0,6.0,2.0,10.0,4.0,44.0,14.0,12.0,2.0,40.0,10.0,2.0,16.0,12000000.0,161.0,15.0,190.0,36,9,True,False,True,False
22.0,800.0,0.0,0.0,0.6,0.0,4.0,2.0,244.0,340.0,0.0,0.0,0.0,22.0,448.0,4.0,0.0,0.0,224.0,18.0,4.0,4.0,56.0,38.0,28.0,4.0,0.0,18.0,0.0,2.0,0.0,2000000.0,29.0,2.0,190.0,95,9,False,False,False,True
20.0,352.0,0.0,0.0,1.2,0.4,9.0,2.0,128.0,155.0,6.0,8.0,4.0,24.0,200.0,14.0,2.0,5.0,158.0,2.0,1.0,2.0,0.0,10.0,0.0,0.0,1.0,3.0,1.0,3.0,15.0,800000.0,0.0,0.0,170.0,90,6,True,False,False,True
25.0,351.0,0.0,0.0,0.0,0.0,1.0,0.0,145.0,173.0,0.0,0.0,0.0,10.0,214.0,0.0,2.0,0.0,133.0,6.0,2.0,0.0,26.0,10.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,5000000.0,31.0,3.0,190.0,416,3,False,False,True,False
28.0,351.0,1.0,0.0,0.7,0.0,3.0,1.0,226.0,255.0,1.0,0.0,0.0,14.0,316.0,3.0,2.0,1.0,208.0,12.0,3.0,1.0,25.0,13.0,12.0,1.0,0.0,8.0,0.0,1.0,0.0,7000000.0,42.0,10.0,183.0,94,1,False,False,False,True
24.0,350.0,2.0,0.0,2.7,0.2,10.0,2.0,47.0,81.0,4.0,0.0,0.0,7.0,140.0,5.0,3.0,6.0,96.0,4.0,1.0,6.0,3.0,13.0,9.0,0.0,0.0,8.0,0.0,0.0,1.0,1500000.0,60.0,7.0,195.0,60,10,True,False,True,False
22.0,349.0,3.0,0.0,2.8,0.5,12.0,4.0,100.0,125.0,3.0,2.0,0.0,7.0,168.0,7.0,2.0,1.0,122.0,5.0,2.0,4.0,1.0,8.0,2.0,1.0,0.0,6.0,0.0,0.0,8.0,20000000.0,0.0,0.0,180.0,2,4,False,True,True,False
29.0,349.0,0.0,0.0,0.0,0.7,1.0,0.0,249.0,290.0,5.0,3.0,1.0,24.0,317.0,7.0,0.0,0.0,248.0,4.0,2.0,6.0,7.0,9.0,3.0,1.0,0.0,3.0,0.0,0.0,11.0,12000000.0,533.0,110.0,178.0,41,4,False,False,True,False
30.0,347.0,1.0,0.0,3.2,0.0,22.0,7.0,69.0,110.0,1.0,1.0,0.0,11.0,164.0,8.0,1.0,5.0,129.0,4.0,1.0,6.0,5.0,8.0,26.0,2.0,0.0,9.0,0.0,0.0,3.0,2000000.0,7.0,2.0,189.0,336,2,False,True,False,True
29.0,347.0,0.0,0.0,0.8,0.0,12.0,1.0,53.0,63.0,1.0,1.0,0.0,4.0,112.0,11.0,7.0,10.0,77.0,7.0,1.0,1.0,0.0,7.0,4.0,1.0,0.0,11.0,0.0,0.0,2.0,700000.0,413.0,52.0,175.0,498,17,False,True,False,True
23.0,347.0,0.0,1.0,0.1,0.4,1.0,0.0,130.0,176.0,4.0,5.0,3.0,13.0,215.0,6.0,9.0,2.0,117.0,11.0,2.0,0.0,7.0,12.0,1.0,1.0,0.0,6.0,0.0,0.0,14.0,15000000.0,186.0,26.0,189.0,135,35,False,False,False,True
17.0,346.0,0.0,0.0,0.1,0.0,3.0,0.0,149.0,181.0,1.0,0.0,0.0,7.0,250.0,9.0,3.0,5.0,124.0,6.0,2.0,3.0,11.0,26.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,5000000.0,0.0,0.0,181.0,41,4,False,False,True,False
27.0,345.0,2.0,1.0,2.7,0.4,20.0,7.0,63.0,99.0,4.0,4.0,0.0,12.0,172.0,4.0,1.0,13.0,133.0,1.0,0.0,6.0,6.0,16.0,24.0,2.0,0.0,6.0,1.0,1.0,4.0,10000000.0,597.0,75.0,187.0,267,35,True,False,False,True
24.0,343.0,0.0,0.0,0.0,0.0,1.0,1.0,112.0,123.0,0.0,0.0,0.0,11.0,167.0,2.0,0.0,3.0,106.0,9.0,2.0,2.0,12.0,17.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,400000.0,0.0,0.0,195.0,1526,2,False,True,False,True
30.0,342.0,0.0,0.0,0.0,0.1,1.0,0.0,124.0,158.0,1.0,1.0,0.0,8.0,199.0,5.0,0.0,2.0,98.0,4.0,2.0,4.0,16.0,19.0,8.0,2.0,0.0,5.0,0.0,0.0,2.0,2000000.0,67.0,13.0,184.0,43,27,False,False,False,True
16.0,340.0,1.0,1.0,1.8,1.1,12.0,7.0,128.0,148.0,3.0,3.0,0.0,9.0,198.0,15.0,5.0,11.0,170.0,4.0,2.0,2.0,2.0,10.0,2.0,0.0,0.0,6.0,0.0,1.0,5.0,3000000.0,29.0,0.0,175.0,12,2,True,False,False,True
29.0,335.0,0.0,0.0,0.2,0.0,4.0,0.0,45.0,70.0,1.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,74.0,2.0,1.0,2.0,2.0,7.0,7.0,1.0,0.0,6.0,0.0,0.0,1.0,1000000.0,148.0,20.0,190.0,70,9,True,False,True,False
31.0,335.0,0.0,1.0,0.0,0.7,1.0,0.0,80.0,127.0,4.0,2.0,2.0,8.0,172.0,2.0,0.0,2.0,75.0,11.0,4.0,3.0,16.0,8.0,6.0,1.0,0.0,2.0,0.0,1.0,12.0,800000.0,29.0,4.0,183.0,80,4,False,False,True,False
19.0,335.0,2.0,1.0,1.3,0.4,11.0,3.0,108.0,143.0,3.0,3.0,0.0,10.0,209.0,7.0,6.0,9.0,129.0,8.0,4.0,3.0,7.0,14.0,9.0,2.0,0.0,7.0,2.0,0.0,5.0,8000000.0,0.0,0.0,182.0,53,20,False,True,False,True
23.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,304.0,0.0,1.0,0.0,17.0,336.0,3.0,0.0,0.0,247.0,9.0,6.0,0.0,12.0,18.0,8.0,0.0,0.0,6.0,0.0,1.0,0.0,22000000.0,271.0,33.0,194.0,8,2,False,False,True,False
23.0,334.0,0.0,0.0,0.1,0.2,4.0,0.0,53.0,73.0,4.0,0.0,0.0,2.0,127.0,12.0,8.0,13.0,94.0,3.0,1.0,1.0,4.0,9.0,18.0,1.0,0.0,6.0,0.0,1.0,1.0,12000000.0,192.0,36.0,191.0,50,4,True,False,False,True
26.0,746.0,2.0,2.0,2.4,2.0,28.0,8.0,90.0,130.0,6.0,4.0,0.0,14.0,222.0,8.0,6.0,12.0,166.0,8.0,0.0,0.0,6.0,22.0,6.0,4.0,0.0,14.0,0.0,2.0,8.0,3500000.0,356.0,37.0,188.0,130,10,True,False,False,True
27.0,333.0,1.0,1.0,0.8,1.0,8.0,1.0,44.0,69.0,1.0,4.0,0.0,7.0,116.0,4.0,2.0,5.0,75.0,2.0,1.0,1.0,7.0,7.0,22.0,2.0,0.0,11.0,2.0,0.0,2.0,1200000.0,0.0,0.0,182.0,741,3,True,False,True,False
30.0,329.0,1.0,0.0,0.7,0.0,5.0,1.0,210.0,244.0,1.0,2.0,0.0,23.0,277.0,2.0,0.0,4.0,203.0,4.0,5.0,1.0,7.0,20.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,6000000.0,276.0,44.0,187.0,75,2,False,True,True,False
18.0,696.0,4.0,0.0,1.4,1.4,20.0,14.0,228.0,264.0,12.0,12.0,2.0,24.0,362.0,24.0,10.0,8.0,248.0,12.0,6.0,6.0,4.0,30.0,0.0,2.0,0.0,8.0,2.0,0.0,16.0,4000000.0,0.0,0.0,174.0,86,4,False,False,True,False
24.0,318.0,0.0,0.0,0.2,0.1,4.0,2.0,226.0,263.0,3.0,2.0,0.0,28.0,297.0,15.0,4.0,4.0,221.0,7.0,5.0,1.0,2.0,22.0,2.0,1.0,0.0,6.0,0.0,1.0,7.0,18000000.0,122.0,19.0,173.0,27,2,False,True,False,True
21.0,318.0,0.0,0.0,0.0,0.2,2.0,0.0,174.0,201.0,3.0,8.0,5.0,15.0,256.0,26.0,5.0,6.0,168.0,9.0,2.0,5.0,10.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,7000000.0,116.0,21.0,185.0,77,3,False,True,False,True
32.0,317.0,0.0,0.0,0.0,0.1,0.0,0.0,206.0,228.0,1.0,1.0,0.0,7.0,247.0,2.0,0.0,0.0,199.0,1.0,6.0,2.0,7.0,8.0,4.0,1.0,0.0,2.0,0.0,1.0,3.0,6000000.0,516.0,94.0,180.0,3,22,False,False,True,False
27.0,315.0,0.0,1.0,0.2,1.2,4.0,1.0,74.0,114.0,10.0,8.0,7.0,4.0,167.0,22.0,7.0,5.0,111.0,5.0,3.0,8.0,4.0,10.0,5.0,3.0,0.0,9.0,2.0,2.0,37.0,1500000.0,257.0,26.0,179.0,131,3,True,False,False,True
22.0,314.0,0.0,1.0,0.9,0.9,6.0,2.0,189.0,224.0,4.0,2.0,0.0,16.0,282.0,21.0,9.0,8.0,194.0,5.0,3.0,6.0,12.0,18.0,7.0,1.0,0.0,7.0,0.0,0.0,5.0,12000000.0,126.0,19.0,180.0,51,70,False,False,False,True
18.0,313.0,1.0,0.0,0.5,0.0,3.0,2.0,168.0,191.0,1.0,4.0,0.0,17.0,235.0,2.0,1.0,1.0,163.0,14.0,2.0,4.0,5.0,16.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,22000000.0,182.0,23.0,189.0,43,4,False,True,False,True
21.0,312.0,1.0,0.0,1.1,0.0,12.0,4.0,57.0,75.0,1.0,1.0,0.0,6.0,133.0,2.0,3.0,9.0,103.0,2.0,1.0,3.0,9.0,8.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,5000000.0,67.0,11.0,194.0,35,10,True,False,False,True
21.0,310.0,3.0,1.0,0.4,0.8,6.0,4.0,180.0,220.0,8.0,4.0,1.0,17.0,254.0,5.0,2.0,6.0,190.0,5.0,3.0,4.0,5.0,15.0,1.0,0.0,0.0,4.0,1.0,1.0,13.0,6000000.0,21.0,4.0,173.0,11,3,True,False,False,True
34.0,310.0,0.0,0.0,1.4,0.1,15.0,3.0,38.0,63.0,3.0,1.0,0.0,7.0,96.0,7.0,2.0,1.0,71.0,2.0,0.0,4.0,1.0,5.0,11.0,1.0,0.0,9.0,0.0,0.0,3.0,750000.0,188.0,21.0,178.0,327,9,True,False,True,False
18.0,309.0,0.0,0.0,0.1,0.0,3.0,1.0,133.0,155.0,1.0,1.0,0.0,7.0,191.0,5.0,1.0,0.0,116.0,5.0,5.0,1.0,9.0,12.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,300000.0,116.0,10.0,182.0,393,2,False,False,False,True
25.0,309.0,2.0,0.0,0.8,0.0,3.0,3.0,88.0,99.0,1.0,2.0,1.0,5.0,133.0,2.0,1.0,3.0,90.0,8.0,0.0,1.0,1.0,19.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,2000000.0,0.0,0.0,182.0,371,3,False,True,False,True
23.0,308.0,0.0,0.0,0.7,0.8,7.0,0.0,142.0,180.0,7.0,5.0,3.0,8.0,253.0,15.0,7.0,2.0,137.0,8.0,2.0,5.0,7.0,20.0,6.0,0.0,0.0,4.0,1.0,0.0,19.0,4000000.0,5.0,1.0,180.0,303,66,True,False,False,True
30.0,306.0,0.0,0.0,0.0,0.1,1.0,1.0,77.0,103.0,2.0,1.0,0.0,8.0,131.0,10.0,2.0,2.0,94.0,6.0,1.0,2.0,9.0,10.0,2.0,0.0,1.0,1.0,0.0,1.0,12.0,2000000.0,121.0,17.0,163.0,198,35,True,False,False,True
29.0,306.0,0.0,0.0,0.0,0.7,3.0,1.0,128.0,164.0,4.0,3.0,2.0,11.0,220.0,5.0,1.0,2.0,114.0,6.0,0.0,0.0,17.0,18.0,2.0,3.0,0.0,6.0,0.0,1.0,12.0,700000.0,55.0,7.0,186.0,95,10,False,False,False,True
24.0,304.0,0.0,0.0,0.0,0.1,1.0,0.0,108.0,134.0,2.0,0.0,0.0,11.0,183.0,1.0,2.0,7.0,96.0,12.0,4.0,0.0,8.0,13.0,6.0,1.0,0.0,12.0,0.0,0.0,1.0,1800000.0,61.0,10.0,189.0,266,49,False,True,False,True
26.0,304.0,2.0,1.0,0.6,1.1,6.0,4.0,98.0,141.0,8.0,3.0,0.0,17.0,175.0,8.0,5.0,7.0,122.0,2.0,1.0,3.0,2.0,12.0,3.0,1.0,0.0,6.0,0.0,1.0,17.0,17000000.0,218.0,36.0,178.0,96,13,False,True,True,False
26.0,302.0,0.0,1.0,0.5,0.2,3.0,1.0,113.0,143.0,2.0,2.0,0.0,16.0,196.0,8.0,2.0,5.0,111.0,11.0,4.0,1.0,10.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,500000.0,0.0,0.0,187.0,107,1,False,True,False,True
19.0,300.0,1.0,0.0,0.7,0.2,6.0,4.0,58.0,80.0,3.0,4.0,2.0,6.0,131.0,13.0,9.0,6.0,92.0,7.0,1.0,4.0,0.0,9.0,1.0,1.0,0.0,14.0,0.0,0.0,7.0,5000000.0,7.0,1.0,178.0,90,27,True,False,True,False
32.0,300.0,0.0,0.0,0.0,0.1,3.0,1.0,101.0,123.0,3.0,0.0,0.0,9.0,157.0,0.0,0.0,0.0,99.0,8.0,6.0,0.0,7.0,14.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,800000.0,0.0,0.0,183.0,363,51,False,False,False,True
31.0,300.0,3.0,0.0,1.2,0.0,5.0,3.0,53.0,66.0,1.0,2.0,0.0,8.0,101.0,3.0,2.0,1.0,67.0,1.0,1.0,0.0,0.0,10.0,3.0,2.0,0.0,6.0,1.0,1.0,1.0,4000000.0,3.0,1.0,185.0,50,8,True,False,False,True
21.0,299.0,0.0,2.0,0.3,1.9,6.0,2.0,124.0,141.0,15.0,8.0,2.0,18.0,176.0,17.0,13.0,5.0,140.0,6.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,5000000.0,0.0,0.0,178.0,120,8,False,True,False,True
25.0,295.0,1.0,0.0,1.0,0.5,11.0,5.0,66.0,97.0,8.0,5.0,3.0,6.0,154.0,12.0,8.0,5.0,81.0,5.0,4.0,2.0,5.0,25.0,4.0,1.0,0.0,6.0,0.0,1.0,8.0,12000000.0,42.0,8.0,179.0,40,1,True,False,False,True
24.0,293.0,0.0,1.0,0.9,0.9,8.0,0.0,71.0,112.0,3.0,2.0,0.0,3.0,161.0,5.0,5.0,4.0,105.0,3.0,7.0,1.0,6.0,11.0,8.0,0.0,0.0,10.0,2.0,0.0,8.0,6000000.0,80.0,14.0,184.0,35,2,False,True,False,True
29.0,1088.0,0.0,0.0,1.0,0.4,10.0,0.0,790.0,902.0,4.0,6.0,2.0,68.0,1030.0,10.0,10.0,4.0,692.0,4.0,26.0,8.0,56.0,52.0,24.0,4.0,2.0,18.0,0.0,2.0,16.0,7000000.0,178.0,21.0,184.0,10,3,False,False,True,False
28.0,290.0,0.0,0.0,0.3,0.6,8.0,2.0,181.0,218.0,5.0,4.0,2.0,12.0,246.0,2.0,0.0,0.0,146.0,3.0,2.0,3.0,6.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,25.0,2000000.0,4.0,1.0,183.0,175,10,False,False,False,True
19.0,289.0,0.0,0.0,1.3,0.4,10.0,2.0,37.0,57.0,2.0,2.0,0.0,8.0,106.0,3.0,7.0,9.0,74.0,4.0,0.0,4.0,2.0,7.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0,800000.0,74.0,11.0,193.0,708,2,True,False,False,True
22.0,288.0,1.0,1.0,0.9,0.8,6.0,3.0,95.0,123.0,4.0,3.0,2.0,19.0,159.0,3.0,3.0,4.0,106.0,7.0,3.0,5.0,3.0,19.0,0.0,2.0,1.0,4.0,0.0,0.0,6.0,800000.0,252.0,23.0,181.0,95,10,False,True,False,True
28.0,287.0,0.0,0.0,0.0,0.1,1.0,0.0,99.0,121.0,2.0,0.0,0.0,9.0,155.0,2.0,0.0,3.0,83.0,11.0,4.0,1.0,6.0,19.0,3.0,1.0,0.0,11.0,0.0,1.0,0.0,700000.0,295.0,33.0,178.0,85,20,False,True,False,True
32.0,284.0,1.0,2.0,2.3,1.3,14.0,5.0,63.0,92.0,6.0,1.0,0.0,5.0,139.0,6.0,4.0,6.0,96.0,4.0,1.0,4.0,4.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,6000000.0,0.0,0.0,177.0,380,4,False,True,False,True
19.0,284.0,1.0,1.0,0.6,0.7,4.0,2.0,63.0,76.0,6.0,1.0,0.0,8.0,130.0,10.0,9.0,11.0,91.0,9.0,4.0,3.0,2.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2500000.0,78.0,15.0,171.0,24,8,False,True,False,True
21.0,283.0,2.0,0.0,0.6,0.0,5.0,2.0,159.0,180.0,1.0,1.0,0.0,12.0,209.0,2.0,1.0,3.0,155.0,9.0,0.0,0.0,1.0,13.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,7000000.0,84.0,12.0,180.0,36,77,False,True,False,True
18.0,283.0,0.0,0.0,0.2,0.3,5.0,2.0,59.0,84.0,1.0,1.0,1.0,7.0,135.0,16.0,12.0,15.0,109.0,3.0,0.0,2.0,3.0,5.0,0.0,3.0,0.0,10.0,4.0,0.0,13.0,8500000.0,323.0,67.0,173.0,23,8,True,False,False,True
22.0,281.0,1.0,1.0,0.4,0.6,2.0,1.0,34.0,60.0,2.0,1.0,0.0,6.0,90.0,1.0,1.0,1.0,59.0,2.0,0.0,3.0,7.0,12.0,3.0,1.0,0.0,9.0,3.0,0.0,1.0,4000000.0,11.0,3.0,183.0,34,13,False,True,False,True
29.0,274.0,1.0,0.0,0.2,0.2,6.0,1.0,257.0,299.0,3.0,4.0,1.0,38.0,329.0,4.0,5.0,3.0,262.0,8.0,3.0,1.0,3.0,16.0,2.0,0.0,0.0,3.0,1.0,2.0,12.0,1000000.0,206.0,32.0,168.0,70,9,False,True,False,True
21.0,273.0,0.0,0.0,0.4,0.4,5.0,2.0,171.0,218.0,3.0,9.0,4.0,11.0,257.0,12.0,2.0,0.0,171.0,9.0,4.0,4.0,11.0,16.0,0.0,1.0,0.0,3.0,0.0,1.0,11.0,800000.0,0.0,0.0,180.0,90,2,False,True,False,True
31.0,273.0,0.0,0.0,0.0,0.1,0.0,0.0,182.0,194.0,2.0,1.0,0.0,19.0,237.0,1.0,2.0,3.0,163.0,12.0,6.0,2.0,9.0,14.0,3.0,0.0,0.0,15.0,0.0,0.0,1.0,8000000.0,11.0,3.0,178.0,1,15,False,True,False,True
35.0,273.0,0.0,0.0,0.9,0.1,7.0,3.0,181.0,200.0,2.0,1.0,0.0,16.0,237.0,2.0,2.0,2.0,169.0,8.0,2.0,0.0,10.0,14.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,800000.0,197.0,32.0,182.0,83,3,False,True,False,True
30.0,273.0,0.0,0.0,0.0,0.3,0.0,0.0,91.0,132.0,5.0,2.0,0.0,14.0,160.0,3.0,1.0,2.0,95.0,8.0,8.0,7.0,7.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,6.0,800000.0,63.0,11.0,166.0,66,1,True,False,True,False
21.0,272.0,0.0,0.0,0.1,0.0,4.0,0.0,165.0,195.0,0.0,2.0,0.0,20.0,228.0,5.0,5.0,0.0,171.0,8.0,4.0,3.0,7.0,13.0,8.0,2.0,0.0,7.0,0.0,0.0,0.0,35000000.0,375.0,58.0,194.0,36,9,False,False,False,True
26.0,271.0,0.0,0.0,0.3,0.5,4.0,2.0,105.0,138.0,3.0,3.0,2.0,10.0,170.0,5.0,2.0,1.0,95.0,3.0,1.0,6.0,6.0,11.0,3.0,2.0,0.0,4.0,1.0,0.0,5.0,1500000.0,331.0,34.0,182.0,286,35,False,False,False,True
25.0,271.0,1.0,2.0,1.3,0.9,9.0,4.0,33.0,55.0,7.0,2.0,0.0,7.0,111.0,6.0,2.0,4.0,64.0,4.0,0.0,4.0,9.0,12.0,9.0,1.0,0.0,13.0,2.0,0.0,2.0,1300000.0,294.0,41.0,188.0,85,2,True,False,False,True
16.0,270.0,0.0,0.0,0.5,0.1,3.0,1.0,51.0,76.0,2.0,0.0,0.0,3.0,106.0,3.0,0.0,2.0,50.0,7.0,1.0,3.0,9.0,14.0,5.0,0.0,0.0,2.0,1.0,0.0,4.0,5000000.0,145.0,20.0,184.0,266,9,False,True,True,False
30.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,64.0,6.0,4.0,0.0,14.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1200000.0,146.0,20.0,194.0,393,2,False,False,False,True
24.0,270.0,0.0,0.0,0.5,0.0,5.0,2.0,156.0,190.0,1.0,3.0,0.0,11.0,225.0,2.0,1.0,1.0,164.0,9.0,4.0,5.0,6.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,3500000.0,91.0,15.0,186.0,175,10,False,True,False,False
22.0,268.0,0.0,0.0,0.1,0.0,2.0,0.0,128.0,146.0,0.0,0.0,0.0,18.0,175.0,2.0,1.0,2.0,112.0,10.0,2.0,1.0,4.0,8.0,1.0,3.0,1.0,10.0,1.0,0.0,0.0,1400000.0,0.0,0.0,174.0,90,22,False,True,False,True
20.0,267.0,0.0,0.0,0.8,0.1,9.0,3.0,91.0,121.0,1.0,0.0,0.0,10.0,182.0,3.0,1.0,8.0,103.0,10.0,2.0,3.0,8.0,24.0,5.0,1.0,0.0,5.0,0.0,1.0,3.0,1000000.0,91.0,7.0,195.0,165,10,False,True,False,True
20.0,266.0,0.0,1.0,0.0,0.7,1.0,0.0,97.0,123.0,2.0,3.0,2.0,7.0,149.0,3.0,0.0,4.0,90.0,1.0,4.0,4.0,5.0,17.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,8000000.0,112.0,15.0,180.0,991,11,False,True,True,False
28.0,265.0,0.0,0.0,0.0,0.2,0.0,0.0,111.0,142.0,3.0,7.0,4.0,15.0,184.0,10.0,2.0,2.0,105.0,8.0,2.0,3.0,17.0,8.0,6.0,0.0,0.0,2.0,1.0,0.0,11.0,1800000.0,202.0,24.0,182.0,138,2,False,False,False,True
26.0,264.0,0.0,1.0,0.2,1.1,1.0,0.0,127.0,152.0,3.0,3.0,0.0,14.0,184.0,5.0,2.0,3.0,138.0,8.0,2.0,2.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,20000000.0,23.0,5.0,176.0,135,4,True,False,True,False
22.0,263.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,61.0,1.0,2.0,0.0,6.0,87.0,2.0,2.0,1.0,36.0,6.0,0.0,3.0,5.0,8.0,10.0,1.0,0.0,7.0,0.0,1.0,0.0,700000.0,0.0,0.0,192.0,109,2,False,True,False,True
30.0,262.0,0.0,0.0,0.2,0.1,6.0,2.0,153.0,185.0,3.0,6.0,0.0,24.0,215.0,7.0,3.0,2.0,147.0,4.0,3.0,2.0,7.0,14.0,3.0,2.0,0.0,5.0,1.0,0.0,7.0,1500000.0,85.0,18.0,178.0,1389,55,False,True,False,True
25.0,666.0,0.0,0.0,0.0,1.0,0.0,0.0,302.0,404.0,4.0,10.0,4.0,44.0,450.0,30.0,2.0,2.0,306.0,20.0,2.0,10.0,18.0,24.0,2.0,6.0,0.0,12.0,0.0,0.0,34.0,900000.0,58.0,8.0,182.0,90,9,False,False,True,False
28.0,261.0,1.0,0.0,0.3,0.1,4.0,3.0,119.0,130.0,1.0,0.0,0.0,5.0,167.0,1.0,1.0,1.0,108.0,6.0,2.0,0.0,23.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,300000.0,0.0,0.0,186.0,24,53,False,False,False,True
33.0,260.0,0.0,0.0,0.2,0.1,1.0,0.0,65.0,95.0,2.0,3.0,3.0,3.0,136.0,2.0,0.0,0.0,66.0,10.0,2.0,2.0,12.0,9.0,1.0,1.0,0.0,7.0,0.0,0.0,12.0,800000.0,58.0,9.0,180.0,88,9,False,False,False,True
28.0,259.0,1.0,0.0,0.2,0.8,5.0,3.0,92.0,125.0,5.0,3.0,0.0,8.0,175.0,5.0,2.0,2.0,68.0,7.0,6.0,4.0,16.0,20.0,3.0,1.0,0.0,2.0,0.0,0.0,7.0,15000000.0,165.0,35.0,180.0,56,4,False,False,True,False
27.0,259.0,1.0,0.0,0.4,1.4,2.0,1.0,145.0,173.0,8.0,5.0,2.0,15.0,199.0,8.0,2.0,0.0,143.0,7.0,3.0,2.0,9.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,14.0,9000000.0,263.0,45.0,180.0,22,35,False,False,True,False
28.0,254.0,0.0,0.0,0.0,0.0,1.0,0.0,202.0,220.0,1.0,0.0,0.0,15.0,246.0,1.0,0.0,0.0,181.0,6.0,4.0,2.0,9.0,14.0,11.0,3.0,0.0,5.0,0.0,0.0,0.0,12000000.0,246.0,46.0,187.0,11,21,False,False,False,True
21.0,253.0,0.0,0.0,0.2,0.0,1.0,0.0,194.0,212.0,0.0,1.0,0.0,18.0,227.0,5.0,0.0,0.0,182.0,3.0,3.0,1.0,4.0,11.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,6000000.0,27.0,5.0,187.0,175,20,False,False,False,True
21.0,253.0,1.0,0.0,0.6,0.9,8.0,2.0,96.0,122.0,7.0,6.0,0.0,18.0,169.0,15.0,7.0,7.0,119.0,7.0,1.0,5.0,1.0,12.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,18000000.0,243.0,49.0,188.0,23,4,False,True,False,True
21.0,252.0,0.0,0.0,0.1,0.0,1.0,0.0,91.0,101.0,1.0,0.0,0.0,3.0,126.0,0.0,0.0,1.0,82.0,4.0,0.0,1.0,18.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,400000.0,0.0,0.0,197.0,393,2,False,False,False,True
